"trip_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tip","additional_charges","trip_total","shared_trip_authorized","trips_pooled","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"5b434e773af287a9131f3914bb7af8ffeee6ea83","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","358","1.5211",,,"24","24","12.5","3","3.1","18.6","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)"
"ca23f0771ec24acbc0c8fa38b6bbc41e1cf4571e","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","538","1.7314",,,"24","24","10","0","3.15","13.15","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)"
"a2b50c6ff7061d4ac7f3ea148bb1115ce5ef1b79","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","997","3.8131",,,"5","7","12.5","0","3.62","16.12","false","1","41.9477915865","-87.6838349425","POINT (-87.6838349425 41.9477915865)","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)"
"15724e72dca1cb7ed740ed0be37d438f022e9aa5","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","159","0.4644",,,"14","14","5","1","3.1","9.1","false","1","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)"
"2bbd8a287d2998c40ac40e4802ecb190c0de5c4f","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","374","1.6468",,,"35","35","5","0","3.4","8.4","false","1","41.8351179863","-87.6186777673","POINT (-87.6186777673 41.8351179863)","41.8351179863","-87.6186777673","POINT (-87.6186777673 41.8351179863)"
"2447756b5128de78b7837786ce92bb623fd514da","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","235","1.0112",,,"15","15","2.5","0","3.97","6.470000000000001","false","1","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)"
"225b51081f9dae8f4555952fa1c04df1354181d7","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","762","3.9695",,,"7","8","15","2","3.42","20.42","false","1","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)"
"eb586b8d083ae07b5c2cd5377cde6f3d2999d802","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","106","0.2887",,,"1","1","2.5","0","3.1","5.6","false","1","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)"
"e2f3374294d2dc6b1efe368070366dee937d107d","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","611","2.9191",,,"15","19","7.5","0","3.1","10.6","false","1","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)"
"e9d8821e5ca77145b2c09d9ab2fd965c2fa2b748","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","689","2.3423",,,"8","32","17.5","0","3.1","20.6","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.8788655841","-87.6251921424","POINT (-87.6251921424 41.8788655841)"
"1ae9c9189d10f5590920bcee4c29828d8014e579","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","892","3.325",,,"6","7","12.5","0","3.14","15.64","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)"
"c167bf902680f3e9af572a6a660ac9b246f51206","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","321","1.2791",,,"4","14","5","0","3.1","8.1","false","1","41.9751709433","-87.6875155152","POINT (-87.6875155152 41.9751709433)","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)"
"a3802c490d4ff11680de4f4d67a5c45271249e26","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","558","5.3705",,,"3","8","12.5","0","3.75","16.25","false","1","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)"
"eeacefa8d8ad1b5a7b8b89c75eb525a8e485ee25","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","336","0.9123",,,"1","1","5","0","3.1","8.1","false","1","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)"
"22a41fd10d83b9cc01d37c535951cc1463b1a068","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","524","2.4139",,,"69","44","10","0","4.47","14.469999999999999","false","1","41.7632467988","-87.6161341112","POINT (-87.6161341112 41.7632467988)","41.7402057565","-87.6159695226","POINT (-87.6159695226 41.7402057565)"
"d3f793d1b58e7df834189ae4b1148e9d4965b535","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","427","2.1152",,,"3","6","7.5","0","3.1","10.6","false","1","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"d06265e4f72d126874e9096f355b23c3299d5199","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","456","3.0586",,,"28","27","7.5","0","3.1","10.6","false","1","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)","41.8789144956","-87.7058971305","POINT (-87.7058971305 41.8789144956)"
"3713ab06e6903caf751caacb6d955d882c998110","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","408","2.8599",,,"77","3","7.5","0","3.87","11.370000000000001","false","1","41.9867117999","-87.6634164054","POINT (-87.6634164054 41.9867117999)","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)"
"2a3afd72174a2cf000777cb484cd30ba4b4a1a90","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","817","3.7909",,,"21","25","7.5","0","3.1","10.6","false","1","41.9386661962","-87.7112105933","POINT (-87.7112105933 41.9386661962)","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
"69eea70e5617174e538094011fac60537baeb697","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","421","1.8698",,,"18","19","5","0","4.04","9.04","false","1","41.9292973683","-87.7980321814","POINT (-87.7980321814 41.9292973683)","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)"
"2dc7c449d6a040717b10a310fb4548fb8dfff478","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","751","5.0476",,,"8","28","27.5","0","3.1","30.6","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)"
"83754f5899bf0716c7f48683c479d5dae3919280","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","709","4.2849",,,"8","6","15","0","3.1","18.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"a8f12a527e0c8bcfbbc1090d8adab3d8b2760679","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","387","1.9475",,,"5","4","10","0","3.1","13.1","false","1","41.9477915865","-87.6838349425","POINT (-87.6838349425 41.9477915865)","41.9751709433","-87.6875155152","POINT (-87.6875155152 41.9751709433)"
"e7ddca30b179154fd5c6590bd39cdccd892ad9ee","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","359","1.8906",,,"10","10","5","0","3.5","8.5","false","1","41.9850151008","-87.8045320063","POINT (-87.8045320063 41.9850151008)","41.9850151008","-87.8045320063","POINT (-87.8045320063 41.9850151008)"
"e771bfe82569b69696967ec789139c03f67384d4","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","391","1.4781",,,"8","8","7.5","0","3.85","11.35","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)"
"13537ed26941722b5c618f1edb0dfc252abe7f9e","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","464","2.8881",,,"77","6","7.5","0","3.1","10.6","false","1","41.9867117999","-87.6634164054","POINT (-87.6634164054 41.9867117999)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"51ee511eca9c4b43a9db073cea72177a45adec3d","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","421","2.2616",,,"46","43","7.5","0","4.28","11.780000000000001","false","1","41.7412427285","-87.551428197","POINT (-87.551428197 41.7412427285)","41.7615779081","-87.5727819867","POINT (-87.5727819867 41.7615779081)"
"0fbf74828f586d96f693c9c41577bf19d948cb12","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","352","1.2716",,,"16","16","10","0","3.4","13.4","false","1","41.9535821253","-87.7234523905","POINT (-87.7234523905 41.9535821253)","41.9535821253","-87.7234523905","POINT (-87.7234523905 41.9535821253)"
"bc6b2a9ae035009899cf17f40db70c878e2cc46a","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","412","0.8844",,,"6","6","12.5","1","3.1","16.6","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"5aaeccebcc0bf003825ef16218164e70fc8035ee","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","935","4.3373",,,"58","60","10","0","4.53","14.530000000000001","false","1","41.8173662079","-87.6988607973","POINT (-87.6988607973 41.8173662079)","41.8361501547","-87.6487879519","POINT (-87.6487879519 41.8361501547)"
"e4f63bc1a05b6e6505aa9dbb84527a3c4448d88f","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","1099","8.4902",,,"8","1","20","3","3.1","26.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)"
"7b71796173e0c877414754616365afed66c7ab4b","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","482","1.8644",,,"6","3","10","0","3.1","13.1","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)"
"500c71c3744bfbe768190bf5f071c536c87bcfc0","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","454","1.4105",,,"28","31","5","0","3.13","8.129999999999999","false","1","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)"
"cea98265b4ad924b8736ffe8ec1fbbfbae6f677e","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","450","2.2806",,,"14","4","10","1","3.32","14.32","false","1","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)","41.9751709433","-87.6875155152","POINT (-87.6875155152 41.9751709433)"
"9ee89b613d9d2cb97516ff76ec965f89daf59989","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","996","6.1021",,,"15","4","30","0","3.96","33.96","false","1","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)","41.9751709433","-87.6875155152","POINT (-87.6875155152 41.9751709433)"
"09eaf9a0257ef2129b873a6007ad0ef8fefaca6c","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","653","4.1946",,,"37","43","10","0","3.91","13.91","false","1","41.8090844303","-87.6324245245","POINT (-87.6324245245 41.8090844303)","41.7615779081","-87.5727819867","POINT (-87.5727819867 41.7615779081)"
"62a8ec2a0dbd57d80244c68aea33a4df34f732d8","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","450","1.9968",,,"14","2","10","3","3.29","16.29","false","1","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)","42.001571027","-87.6950125892","POINT (-87.6950125892 42.001571027)"
"c70ec75f9d2a03f35ba91cdb166b56d5aa766d5f","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","509","2.4695",,,,"25","5","0","4.38","9.379999999999999","false","1",,,,"41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
"d2f5c39e74e8a759108bde6462d3b97f39297ba7","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","442","2.5078",,,"7","8","12.5","0","3.16","15.66","false","1","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)"
"df57b285da9a8825e953ac70648e3b073d5ce551","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","1004","5.8476",,,"1","14","10","0","3.1","13.1","false","1","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)"
"ae624e131bea50cc12f2adcb31448b684a223b32","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","291","0.9704","17031060900","17031063200","6","6","15","0","3.1","18.1","false","1","41.949829346","-87.6439653703","POINT (-87.6439653703 41.949829346)","41.9383912577","-87.6385749205","POINT (-87.6385749205 41.9383912577)"
"4282af496c99adbc84bb3e08290c4e80fcdc7c38","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","496","1.7643","17031062000","17031051200","6","5","10","0","3.1","13.1","false","1","41.942577185","-87.6470785093","POINT (-87.6470785093 41.942577185)","41.9414224785","-87.6759539319","POINT (-87.6759539319 41.9414224785)"
"74a451da80acd2668a36d25f5bfd71f70a0a1246","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","753","3.0805",,,"27","31","5","0","3.1","8.1","false","1","41.8789144956","-87.7058971305","POINT (-87.7058971305 41.8789144956)","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)"
"c7d3c0d2ac31bb34ec9a15e09f5bca8133b5f566","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","368","1.9092",,,"25","26","15","0","3.47","18.47","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.8785943576","-87.7302324284","POINT (-87.7302324284 41.8785943576)"
"9c21dc4119c954db2204e51dbd758fe62c8067e8","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","527","2.0594",,,"25","19","5","0","4.26","9.26","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)"
"ede2db143e3d9c1f74b6445fecd435fee5a733f7","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","470","1.3263","17031839100","17031081403","32","8","10","0","3.1","13.1","false","1","41.8809944707","-87.6327464887","POINT (-87.6327464887 41.8809944707)","41.8909220259","-87.6188683546","POINT (-87.6188683546 41.8909220259)"
"027c45393d728f4a1d225f76af39e6528a910727","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","1178","15.6173",,,"40",,"22.5","0","5.28","27.78","false","1","41.7923572233","-87.6179313803","POINT (-87.6179313803 41.7923572233)",,,
"943d42e970936af80870ec60881b88ceb54fceba","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","496","2.6518",,,"15","14","7.5","0","3.57","11.07","false","1","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)"
"08dd5540eb86a095186f6c5e7fd4d60a1294ba20","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","1140","6.2993",,,"6","2","27.5","0","3.1","30.6","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","42.001571027","-87.6950125892","POINT (-87.6950125892 42.001571027)"
"b47728d842e3f4a42f4116690902e793f534e10a","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","661","2.8538",,,"61","58","7.5","0","4.45","11.95","false","1","41.8090182499","-87.6591665992","POINT (-87.6591665992 41.8090182499)","41.8173662079","-87.6988607973","POINT (-87.6988607973 41.8173662079)"
"fc15cfcda49a79355ca8349794bc07b4c6f77448","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","320","1.367",,,"7","5","10","3","3.1","16.1","false","1","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)","41.9477915865","-87.6838349425","POINT (-87.6838349425 41.9477915865)"
"23751aeb50f4d7800b600b4e44cc7a4286626eb8","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","850","6.4791",,,"30","25","12.5","0","3.79","16.29","false","1","41.8390869059","-87.714003807","POINT (-87.714003807 41.8390869059)","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
"ba86f78b5746f354e8985ae9fb5c65227036a9c7","2021-01-31T23:45:00.000","2021-02-01T00:00:00.000","226","1.0083",,,"5","16","5","0","3.1","8.1","false","1","41.9477915865","-87.6838349425","POINT (-87.6838349425 41.9477915865)","41.9535821253","-87.7234523905","POINT (-87.7234523905 41.9535821253)"
"1979f0e6a0c6b474420d15eb908c6e81372309ce","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","364","1.6051",,,"30","30","5","0","3.1","8.1","false","1","41.8390869059","-87.714003807","POINT (-87.714003807 41.8390869059)","41.8390869059","-87.714003807","POINT (-87.714003807 41.8390869059)"
"b0bbc01b597aeee79e833e007e5c0eace84564db","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","258","1.2425",,,"3","6","5","0","3.62","8.620000000000001","false","1","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"a7cc3485b77f2d4c3f7eee150fdccc3658a1d790","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","447","4.9159",,,"8","28","15","0","3.1","18.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)"
"bfa9dd50c70f812b84561b733ea64913302b0460","2021-01-31T23:45:00.000","2021-01-31T23:45:00.000","308","1.1264",,,"25","25","10","0","3.1","13.1","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
